codeD,date_obs,t_moy
1,21/03/2019,6
1,21/03/2020,11
1,21/03/2021,4
1,21/03/2022,12
1,21/03/2023,10
1,21/04/2019,15
1,21/04/2020,15
1,21/04/2021,12
1,21/04/2022,14
1,21/04/2023,11
1,21/05/2019,15
1,21/05/2020,18
1,21/05/2021,14
1,21/05/2022,22
1,21/05/2023,17
1,21/06/2019,19
1,21/06/2020,17
1,21/06/2021,21
1,21/06/2022,28
1,21/06/2023,24
1,21/07/2019,25
1,21/07/2020,25
1,21/07/2021,20
1,21/07/2022,23
1,21/07/2023,22
1,21/08/2019,15
1,21/08/2020,29
1,21/08/2021,21
1,21/08/2022,20
1,21/08/2023,28
1,21/09/2019,20
1,21/09/2020,20
1,21/09/2021,15
1,21/09/2022,13
1,21/09/2023,21
1,21/10/2019,12
1,21/10/2020,17
1,21/10/2021,15
1,21/10/2022,19
1,21/10/2023,17
1,21/11/2019,4
1,21/11/2020,-1
1,21/11/2021,3
1,21/11/2022,7
1,21/11/2023,8
1,21/12/2019,9
1,21/12/2020,6
1,21/12/2021,2
1,21/12/2022,13
1,21/12/2023,5
1,22/01/2019,1
1,22/01/2020,"0"
1,22/01/2021,7
1,22/01/2022,1
1,22/01/2023,"0"
1,22/02/2019,9
1,22/02/2020,6
1,22/02/2021,12
1,22/02/2022,8
1,22/02/2023,8
1,22/03/2019,9
1,22/03/2020,9
1,22/03/2021,6
1,22/03/2022,10
1,22/03/2023,13
1,22/04/2019,17
1,22/04/2020,15
1,22/04/2021,14
1,22/04/2022,12
1,22/04/2023,16
1,22/05/2019,14
1,22/05/2020,19
1,22/05/2021,14
1,22/05/2022,22
1,22/05/2023,19
1,22/06/2019,18
1,22/06/2020,19
1,22/06/2021,19
1,22/06/2022,24
1,22/06/2023,22
1,22/07/2019,26
1,22/07/2020,23
1,22/07/2021,21
1,22/07/2022,25
1,22/07/2023,22
1,22/08/2019,17
1,22/08/2020,23
1,22/08/2021,22
1,22/08/2022,20
1,22/08/2023,30
1,22/09/2019,21
1,22/09/2020,20
1,22/09/2021,14
1,22/09/2022,14
1,22/09/2023,18
1,22/10/2019,13
1,22/10/2020,16
1,22/10/2021,10
1,22/10/2022,18
1,22/10/2023,13
1,22/11/2019,10
1,22/11/2020,"0"
1,22/11/2021,4
1,22/11/2022,7
1,22/11/2023,8
1,22/12/2019,9
1,22/12/2020,10
1,22/12/2021,2
1,22/12/2022,12
1,22/12/2023,9
1,23/01/2019,-1
1,23/01/2020,-3
1,23/01/2021,4
1,23/01/2022,-1
1,23/01/2023,1
1,23/02/2019,6
1,23/02/2020,9
1,23/02/2021,12
1,23/02/2022,10
1,23/02/2023,10
1,23/03/2019,11
1,23/03/2020,9
1,23/03/2021,4
1,23/03/2022,9
1,23/03/2023,16
1,23/04/2019,18
1,23/04/2020,16
1,23/04/2021,12
1,23/04/2022,14
1,23/04/2023,14
1,23/05/2019,15
1,23/05/2020,16
1,23/05/2021,13
1,23/05/2022,23
1,23/05/2023,18
1,23/06/2019,20
1,23/06/2020,20
1,23/06/2021,19
1,23/06/2022,23
1,23/06/2023,21
1,23/07/2019,27
1,23/07/2020,23
1,23/07/2021,23
1,23/07/2022,23
1,23/07/2023,25
1,23/08/2019,18
1,23/08/2020,21
1,23/08/2021,18
1,23/08/2022,21
1,23/08/2023,29
1,23/09/2019,15
1,23/09/2020,20
1,23/09/2021,15
1,23/09/2022,16
1,23/09/2023,15
1,23/10/2019,13
1,23/10/2020,14
1,23/10/2021,6
1,23/10/2022,18
1,23/10/2023,14
1,23/11/2019,7
1,23/11/2020,2
1,23/11/2021,5
1,23/11/2022,5
1,23/11/2023,4
1,23/12/2019,7
1,23/12/2020,9
1,23/12/2021,4
1,23/12/2022,13
1,23/12/2023,8
1,24/01/2019,"0"
1,24/01/2020,1
1,24/01/2021,2
1,24/01/2022,1
1,24/01/2023,1
1,24/02/2019,8
1,24/02/2020,12
1,24/02/2021,13
1,24/02/2022,8
1,24/02/2023,12
1,24/03/2019,10
1,24/03/2020,5
1,24/03/2021,8
1,24/03/2022,10
1,24/03/2023,13
1,24/04/2019,14
1,24/04/2020,17
1,24/04/2021,14
1,24/04/2022,12
1,24/04/2023,13
1,24/05/2019,16
1,24/05/2020,12
1,24/05/2021,13
1,24/05/2022,16
1,24/05/2023,17
1,24/06/2019,23
1,24/06/2020,23
1,24/06/2021,17
1,24/06/2022,19
1,24/06/2023,22
1,24/07/2019,29
1,24/07/2020,23
1,24/07/2021,23
1,24/07/2022,25
1,24/07/2023,23
1,24/08/2019,22
1,24/08/2020,18
1,24/08/2021,18
1,24/08/2022,21
1,24/08/2023,30
1,24/09/2019,14
1,24/09/2020,18
1,24/09/2021,17
1,24/09/2022,19
1,24/09/2023,14
1,24/10/2019,15
1,24/10/2020,13
1,24/10/2021,10
1,24/10/2022,18
1,24/10/2023,13
1,24/11/2019,7
1,24/11/2020,4
1,24/11/2021,3
1,24/11/2022,10
1,24/11/2023,6
1,24/12/2019,6
1,24/12/2020,7
1,24/12/2021,8
1,24/12/2022,12
1,24/12/2023,8
1,25/01/2019,-2
1,25/01/2020,5
1,25/01/2021,3
1,25/01/2022,2
1,25/01/2023,2
1,25/02/2019,8
1,25/02/2020,7
1,25/02/2021,13
1,25/02/2022,6
1,25/02/2023,7
1,25/03/2019,9
1,25/03/2020,4
1,25/03/2021,9
1,25/03/2022,11
1,25/03/2023,12
1,25/04/2019,15
1,25/04/2020,17
1,25/04/2021,14
1,25/04/2022,13
1,25/04/2023,13
1,25/05/2019,17
1,25/05/2020,15
1,25/05/2021,12
1,25/05/2022,16
1,25/05/2023,15
1,25/06/2019,25
1,25/06/2020,23
1,25/06/2021,16
1,25/06/2022,22
1,25/06/2023,24
1,25/07/2019,28
1,25/07/2020,22
1,25/07/2021,21
1,25/07/2022,27
1,25/07/2023,20
1,25/08/2019,21
1,25/08/2020,21
1,25/08/2021,17
1,25/08/2022,24
1,25/08/2023,28
1,25/09/2019,16
1,25/09/2020,11
1,25/09/2021,19
1,25/09/2022,16
1,25/09/2023,16
1,25/10/2019,12
1,25/10/2020,12
1,25/10/2021,11
1,25/10/2022,15
1,25/10/2023,14
1,25/11/2019,7
1,25/11/2020,9
1,25/11/2021,1
1,25/11/2022,8
1,25/11/2023,5
1,25/12/2019,5
1,25/12/2020,2
1,25/12/2021,8
1,25/12/2022,10
1,25/12/2023,6
1,26/01/2019,1
1,26/01/2020,7
1,26/01/2021,1
1,26/01/2022,-4
1,26/01/2023,1
1,26/02/2019,9
1,26/02/2020,5
1,26/02/2021,9
1,26/02/2022,4
1,26/02/2023,2
1,26/03/2019,8
1,26/03/2020,6
1,26/03/2021,10
1,26/03/2022,10
1,26/03/2023,12
1,26/04/2019,10
1,26/04/2020,16
1,26/04/2021,14
1,26/04/2022,13
1,26/04/2023,11
1,26/05/2019,17
1,26/05/2020,15
1,26/05/2021,14
1,26/05/2022,16
1,26/05/2023,18
1,26/06/2019,26
1,26/06/2020,23
1,26/06/2021,18
1,26/06/2022,20
1,26/06/2023,23
1,26/07/2019,30
1,26/07/2020,24
1,26/07/2021,20
1,26/07/2022,23
1,26/07/2023,18
1,26/08/2019,21
1,26/08/2020,23
1,26/08/2021,18
1,26/08/2022,21
1,26/08/2023,19
1,26/09/2019,18
1,26/09/2020,9
1,26/09/2021,19
1,26/09/2022,16
1,26/09/2023,17
1,26/10/2019,14
1,26/10/2020,9
1,26/10/2021,12
1,26/10/2022,21
1,26/10/2023,14
1,26/11/2019,9
1,26/11/2020,6
1,26/11/2021,2
1,26/11/2022,4
1,26/11/2023,2
1,26/12/2019,3
1,26/12/2020,1
1,26/12/2021,7
1,26/12/2022,12
1,26/12/2023,4
1,27/01/2019,5
1,27/01/2020,4
1,27/01/2021,2
1,27/01/2022,-2
1,27/01/2023,"0"
1,27/02/2019,8
1,27/02/2020,4
1,27/02/2021,8
1,27/02/2022,4
1,27/02/2023,3
1,27/03/2019,6
1,27/03/2020,6
1,27/03/2021,9
1,27/03/2022,12
1,27/03/2023,7
1,27/04/2019,11
1,27/04/2020,15
1,27/04/2021,16
1,27/04/2022,11
1,27/04/2023,15
1,27/05/2019,15
1,27/05/2020,16
1,27/05/2021,15
1,27/05/2022,16
1,27/05/2023,20
1,27/06/2019,27
1,27/06/2020,25
1,27/06/2021,22
1,27/06/2022,18
1,27/06/2023,20
1,27/07/2019,21
1,27/07/2020,25
1,27/07/2021,20
1,27/07/2022,21
1,27/07/2023,22
1,27/08/2019,22
1,27/08/2020,20
1,27/08/2021,16
1,27/08/2022,20
1,27/08/2023,18
1,27/09/2019,19
1,27/09/2020,7
1,27/09/2021,17
1,27/09/2022,14
1,27/09/2023,18
1,27/10/2019,15
1,27/10/2020,9
1,27/10/2021,8
1,27/10/2022,19
1,27/10/2023,14
1,27/11/2019,11
1,27/11/2020,9
1,27/11/2021,4
1,27/11/2022,8
1,27/11/2023,3
1,27/12/2019,7
1,27/12/2020,2
1,27/12/2021,6
1,27/12/2022,8
1,27/12/2023,5
1,28/01/2019,2
1,28/01/2020,7
1,28/01/2021,7
1,28/01/2022,"0"
1,28/01/2023,-1
1,28/02/2019,9
1,28/02/2020,4
1,28/02/2021,5
1,28/02/2022,5
1,28/02/2023,"0"
1,28/03/2019,7
1,28/03/2020,9
1,28/03/2021,8
1,28/03/2022,12
1,28/03/2023,6
1,28/04/2019,8
1,28/04/2020,13
1,28/04/2021,14
1,28/04/2022,13
1,28/04/2023,20
1,28/05/2019,14
1,28/05/2020,16
1,28/05/2021,15
1,28/05/2022,17
1,28/05/2023,20
1,28/06/2019,26
1,28/06/2020,23
1,28/06/2021,18
1,28/06/2022,19
1,28/06/2023,20
1,28/07/2019,18
1,28/07/2020,26
1,28/07/2021,21
1,28/07/2022,21
1,28/07/2023,26
1,28/08/2019,23
1,28/08/2020,18
1,28/08/2021,15
1,28/08/2022,21
1,28/08/2023,15
1,28/09/2019,17
1,28/09/2020,9
1,28/09/2021,14
1,28/09/2022,15
1,28/09/2023,20
1,28/10/2019,14
1,28/10/2020,13
1,28/10/2021,10
1,28/10/2022,22
1,28/10/2023,14
1,28/11/2019,10
1,28/11/2020,4
1,28/11/2021,"0"
1,28/11/2022,9
1,28/11/2023,5
1,28/12/2019,4
1,28/12/2020,6
1,28/12/2021,10
1,28/12/2022,5
1,28/12/2023,10
1,29/01/2019,3
1,29/01/2020,6
1,29/01/2021,10
1,29/01/2022,1
1,29/01/2023,1
1,29/02/2020,10
1,29/03/2019,10
1,29/03/2020,6
1,29/03/2021,11
1,29/03/2022,15
1,29/03/2023,16
1,29/04/2019,9
1,29/04/2020,13
1,29/04/2021,12
1,29/04/2022,14
1,29/04/2023,18
1,29/05/2019,13
1,29/05/2020,16
1,29/05/2021,17
1,29/05/2022,13
1,29/05/2023,20
1,29/06/2019,26
1,29/06/2020,21
1,29/06/2021,19
1,29/06/2022,21
1,29/06/2023,23
1,29/07/2019,19
1,29/07/2020,24
1,29/07/2021,21
1,29/07/2022,22
1,29/07/2023,22
1,29/08/2019,22
1,29/08/2020,18
1,29/08/2021,16
1,29/08/2022,23
1,29/08/2023,15
1,29/09/2019,17
1,29/09/2020,14
1,29/09/2021,16
1,29/09/2022,15
1,29/09/2023,20
1,29/10/2019,12
1,29/10/2020,13
1,29/10/2021,11
1,29/10/2022,20
1,29/10/2023,17
1,29/11/2019,9
1,29/11/2020,"0"
1,29/11/2021,1
1,29/11/2022,7
1,29/11/2023,2
1,29/12/2019,1
1,29/12/2020,6
1,29/12/2021,10
1,29/12/2022,11
1,29/12/2023,11
1,30/01/2019,3
1,30/01/2020,4
1,30/01/2021,6
1,30/01/2022,5
1,30/01/2023,2
1,30/03/2019,12
1,30/03/2020,5
1,30/03/2021,15
1,30/03/2022,13
1,30/03/2023,16
1,30/04/2019,10
1,30/04/2020,13
1,30/04/2021,8
1,30/04/2022,13
1,30/04/2023,13
1,30/05/2019,14
1,30/05/2020,16
1,30/05/2021,15
1,30/05/2022,15
1,30/05/2023,19
1,30/06/2019,29
1,30/06/2020,19
1,30/06/2021,15
1,30/06/2022,22
1,30/06/2023,20
1,30/07/2019,20
1,30/07/2020,26
1,30/07/2021,20
1,30/07/2022,22
1,30/07/2023,22
1,30/08/2019,22
1,30/08/2020,16
1,30/08/2021,16
1,30/08/2022,22
1,30/08/2023,17
1,30/09/2019,18
1,30/09/2020,13
1,30/09/2021,12
1,30/09/2022,11
1,30/09/2023,18
1,30/10/2019,11
1,30/10/2020,12
1,30/10/2021,13
1,30/10/2022,20
1,30/10/2023,15
1,30/11/2019,4
1,30/11/2020,2
1,30/11/2021,-2
1,30/11/2022,8
1,30/11/2023,6
1,30/12/2019,2
1,30/12/2020,1
1,30/12/2021,12
1,30/12/2022,9
1,30/12/2023,8
1,31/01/2019,4
1,31/01/2020,11
1,31/01/2021,8
1,31/01/2022,2
1,31/01/2023,5
1,31/03/2019,12
1,31/03/2020,5
1,31/03/2021,16
1,31/03/2022,9
1,31/03/2023,14
1,31/05/2019,16
1,31/05/2020,17
1,31/05/2021,17
1,31/05/2022,15
1,31/05/2023,18
1,31/07/2019,19
1,31/07/2020,30
1,31/07/2021,19
1,31/07/2022,23
1,31/07/2023,21
1,31/08/2019,24
1,31/08/2020,15
1,31/08/2021,18
1,31/08/2022,22
1,31/08/2023,19
1,31/10/2019,13
1,31/10/2020,11
1,31/10/2021,16
1,31/10/2022,18
1,31/10/2023,13
1,31/12/2019,2
1,31/12/2020,2
1,31/12/2021,10
1,31/12/2022,13
1,31/12/2023,9
10,"01/01/2019",6
10,"01/01/2020","0"
10,"01/01/2021","0"
10,"01/01/2022",9
10,"01/01/2023",12
10,"01/02/2019",5
10,"01/02/2020",13
10,"01/02/2021",10
10,"01/02/2022",5
10,"01/02/2023",7
10,"01/03/2019",10
10,"01/03/2020",7
10,"01/03/2021",6
10,"01/03/2022",4
10,"01/03/2023",1
10,"01/04/2019",13
10,"01/04/2020",5
10,"01/04/2021",15
10,"01/04/2022",4
10,"01/04/2023",12
10,"01/05/2019",10
10,"01/05/2020",13
10,"01/05/2021",10
10,"01/05/2022",10
10,"01/05/2023",14
10,"01/06/2019",19
10,"01/06/2020",17
10,"01/06/2021",17
10,"01/06/2022",14
10,"01/06/2023",19
10,"01/07/2019",21
10,"01/07/2020",21
10,"01/07/2021",18
10,"01/07/2022",17
10,"01/07/2023",20
10,"01/08/2019",18
10,"01/08/2020",26
10,"01/08/2021",18
10,"01/08/2022",21
10,"01/08/2023",20
10,"01/09/2019",17
10,"01/09/2020",16
10,"01/09/2021",17
10,"01/09/2022",21
10,"01/09/2023",21
10,"01/10/2019",17
10,"01/10/2020",15
10,"01/10/2021",11
10,"01/10/2022",14
10,"01/10/2023",18
10,"01/11/2019",14
10,"01/11/2020",17
10,"01/11/2021",11
10,"01/11/2022",13
10,"01/11/2023",12
10,"01/12/2019",4
10,"01/12/2020",4
10,"01/12/2021",9
10,"01/12/2022",6
10,"01/12/2023",3
10,"02/01/2019",4
10,"02/01/2020",5
10,"02/01/2021","0"
10,"02/01/2022",9
10,"02/01/2023",9
10,"02/02/2019",3
10,"02/02/2020",13
10,"02/02/2021",10
10,"02/02/2022",10
10,"02/02/2023",8
10,"02/03/2019",9
10,"02/03/2020",6
10,"02/03/2021",9
10,"02/03/2022",6
10,"02/03/2023",2
10,"02/04/2019",12
10,"02/04/2020",5
10,"02/04/2021",11
10,"02/04/2022",3
10,"02/04/2023",8
10,"02/05/2019",10
10,"02/05/2020",12
10,"02/05/2021",10
10,"02/05/2022",12
10,"02/05/2023",11
10,"02/06/2019",22
10,"02/06/2020",19
10,"02/06/2021",19
10,"02/06/2022",18
10,"02/06/2023",17
10,"02/07/2019",19
10,"02/07/2020",19
10,"02/07/2021",19
10,"02/07/2022",18
10,"02/07/2023",18
10,"02/08/2019",22
10,"02/08/2020",22
10,"02/08/2021",18
10,"02/08/2022",22
10,"02/08/2023",21
10,"02/09/2019",15
10,"02/09/2020",15
10,"02/09/2021",18
10,"02/09/2022",19
10,"02/09/2023",21
10,"02/10/2019",13
10,"02/10/2020",11
10,"02/10/2021",17
10,"02/10/2022",17
10,"02/10/2023",19
10,"02/11/2019",14
10,"02/11/2020",20
10,"02/11/2021",9
10,"02/11/2022",12
10,"02/11/2023",13
10,"02/12/2019",3
10,"02/12/2020",6
10,"02/12/2021",4
10,"02/12/2022",5
10,"02/12/2023",-2
10,"03/01/2019","0"
10,"03/01/2020",8
10,"03/01/2021",1
10,"03/01/2022",12
10,"03/01/2023",6
10,"03/02/2019",3
10,"03/02/2020",13
10,"03/02/2021",12
10,"03/02/2022",8
10,"03/02/2023",8
10,"03/03/2019",10
10,"03/03/2020",4
10,"03/03/2021",10
10,"03/03/2022",9
10,"03/03/2023",3
10,"03/04/2019",7
10,"03/04/2020",7
10,"03/04/2021",8
10,"03/04/2022",2
10,"03/04/2023",8
10,"03/05/2019",11
10,"03/05/2020",12
10,"03/05/2021",8
10,"03/05/2022",14
10,"03/05/2023",12
10,"03/06/2019",21
10,"03/06/2020",17
10,"03/06/2021",21
10,"03/06/2022",19
10,"03/06/2023",17
10,"03/07/2019",19
10,"03/07/2020",17
10,"03/07/2021",20
10,"03/07/2022",19
10,"03/07/2023",20
10,"03/08/2019",19
10,"03/08/2020",18
10,"03/08/2021",17
10,"03/08/2022",25
10,"03/08/2023",19
10,"03/09/2019",15
10,"03/09/2020",19
10,"03/09/2021",19
10,"03/09/2022",20
10,"03/09/2023",22
10,"03/10/2019",7
10,"03/10/2020",12
10,"03/10/2021",17
10,"03/10/2022",13
10,"03/10/2023",18
10,"03/11/2019",13
10,"03/11/2020",11
10,"03/11/2021",8
10,"03/11/2022",10
10,"03/11/2023",9
10,"03/12/2019",3
10,"03/12/2020",6
10,"03/12/2021",6
10,"03/12/2022",4
10,"03/12/2023",-1
10,"04/01/2019",2
10,"04/01/2020",5
10,"04/01/2021",2
10,"04/01/2022",10
10,"04/01/2023",9
10,"04/02/2019","0"
10,"04/02/2020",7
10,"04/02/2021",8
10,"04/02/2022",7
10,"04/02/2023",9
10,"04/03/2019",10
10,"04/03/2020",5
10,"04/03/2021",10
10,"04/03/2022",8
10,"04/03/2023","0"
10,"04/04/2019",7
10,"04/04/2020",8
10,"04/04/2021",7
10,"04/04/2022",3
10,"04/04/2023",6
10,"04/05/2019",6
10,"04/05/2020",16
10,"04/05/2021",9
10,"04/05/2022",12
10,"04/05/2023",16
10,"04/06/2019",22
10,"04/06/2020",16
10,"04/06/2021",20
10,"04/06/2022",23
10,"04/06/2023",18
10,"04/07/2019",20
10,"04/07/2020",19
10,"04/07/2021",21
10,"04/07/2022",18
10,"04/07/2023",19
10,"04/08/2019",22
10,"04/08/2020",18
10,"04/08/2021",16
10,"04/08/2022",26
10,"04/08/2023",18
10,"04/09/2019",17
10,"04/09/2020",22
10,"04/09/2021",23
10,"04/09/2022",21
10,"04/09/2023",23
10,"04/10/2019",12
10,"04/10/2020",12
10,"04/10/2021",14
10,"04/10/2022",12
10,"04/10/2023",11
10,"04/11/2019",13
10,"04/11/2020",5
10,"04/11/2021",5
10,"04/11/2022",9
10,"04/11/2023",10
10,"04/12/2019","0"
10,"04/12/2020",4
10,"04/12/2021",8
10,"04/12/2022",4
10,"04/12/2023",5
10,"05/01/2019",4
10,"05/01/2020",5
10,"05/01/2021",2
10,"05/01/2022",4
10,"05/01/2023",12
10,"05/02/2019",3
10,"05/02/2020",4
10,"05/02/2021",10
10,"05/02/2022",4
10,"05/02/2023",7
10,"05/03/2019",8
10,"05/03/2020",10
10,"05/03/2021",5
10,"05/03/2022",3
10,"05/03/2023",4
10,"05/04/2019",6
10,"05/04/2020",11
10,"05/04/2021",5
10,"05/04/2022",9
10,"05/04/2023",4
10,"05/05/2019",6
10,"05/05/2020",14
10,"05/05/2021",9
10,"05/05/2022",13
10,"05/05/2023",13
10,"05/06/2019",17
10,"05/06/2020",13
10,"05/06/2021",16
10,"05/06/2022",20
10,"05/06/2023",18
10,"05/07/2019",22
10,"05/07/2020",24
10,"05/07/2021",21
10,"05/07/2022",19
10,"05/07/2023",18
10,"05/08/2019",25
10,"05/08/2020",20
10,"05/08/2021",19
10,"05/08/2022",22
10,"05/08/2023",16
10,"05/09/2019",15
10,"05/09/2020",17
10,"05/09/2021",21
10,"05/09/2022",24
10,"05/09/2023",24
10,"05/10/2019",15
10,"05/10/2020",12
10,"05/10/2021",12
10,"05/10/2022",16
10,"05/10/2023",12
10,"05/11/2019",9
10,"05/11/2020",6
10,"05/11/2021",9
10,"05/11/2022",7
10,"05/11/2023",11
10,"05/12/2019",-3
10,"05/12/2020",4
10,"05/12/2021",4
10,"05/12/2022",3
10,"05/12/2023",6
10,"06/01/2019",3
10,"06/01/2020",3
10,"06/01/2021",2
10,"06/01/2022",3
10,"06/01/2023",10
10,"06/02/2019",3
10,"06/02/2020",4
10,"06/02/2021",9
10,"06/02/2022",6
10,"06/02/2023",5
10,"06/03/2019",9
10,"06/03/2020",7
10,"06/03/2021",5
10,"06/03/2022",3
10,"06/03/2023",5
10,"06/04/2019",9
10,"06/04/2020",13
10,"06/04/2021",2
10,"06/04/2022",9
10,"06/04/2023",7
10,"06/05/2019",7
10,"06/05/2020",15
10,"06/05/2021",10
10,"06/05/2022",14
10,"06/05/2023",15
10,"06/06/2019",15
10,"06/06/2020",15
10,"06/06/2021",18
10,"06/06/2022",19
10,"06/06/2023",19
10,"06/07/2019",23
10,"06/07/2020",17
10,"06/07/2021",19
10,"06/07/2022",17
10,"06/07/2023",18
10,"06/08/2019",24
10,"06/08/2020",23
10,"06/08/2021",19
10,"06/08/2022",19
10,"06/08/2023",17
10,"06/09/2019",13
10,"06/09/2020",15
10,"06/09/2021",20
10,"06/09/2022",22
10,"06/09/2023",23
10,"06/10/2019",15
10,"06/10/2020",14
10,"06/10/2021",13
10,"06/10/2022",15
10,"06/10/2023",13
10,"06/11/2019",9
10,"06/11/2020",7
10,"06/11/2021",5
10,"06/11/2022",9
10,"06/11/2023",11
10,"06/12/2019",4
10,"06/12/2020",2
10,"06/12/2021",5
10,"06/12/2022",3
10,"06/12/2023",4
10,"07/01/2019",5
10,"07/01/2020",6
10,"07/01/2021",2
10,"07/01/2022",3
10,"07/01/2023",11
10,"07/02/2019",8
10,"07/02/2020",5
10,"07/02/2021",4
10,"07/02/2022",5
10,"07/02/2023",3
10,"07/03/2019",10
10,"07/03/2020",5
10,"07/03/2021",3
10,"07/03/2022",2
10,"07/03/2023",6
10,"07/04/2019",11
10,"07/04/2020",17
10,"07/04/2021",3
10,"07/04/2022",13
10,"07/04/2023",8
10,"07/05/2019",8
10,"07/05/2020",12
10,"07/05/2021",10
10,"07/05/2022",15
10,"07/05/2023",16
10,"07/06/2019",16
10,"07/06/2020",12
10,"07/06/2021",17
10,"07/06/2022",18
10,"07/06/2023",20
10,"07/07/2019",21
10,"07/07/2020",16
10,"07/07/2021",19
10,"07/07/2022",18
10,"07/07/2023",21
10,"07/08/2019",21
10,"07/08/2020",24
10,"07/08/2021",19
10,"07/08/2022",19
10,"07/08/2023",17
10,"07/09/2019",15
10,"07/09/2020",15
10,"07/09/2021",19
10,"07/09/2022",19
10,"07/09/2023",23
10,"07/10/2019",13
10,"07/10/2020",14
10,"07/10/2021",12
10,"07/10/2022",11
10,"07/10/2023",14
10,"07/11/2019",8
10,"07/11/2020",11
10,"07/11/2021",6
10,"07/11/2022",13
10,"07/11/2023",10
10,"07/12/2019",9
10,"07/12/2020",4
10,"07/12/2021",6
10,"07/12/2022",2
10,"07/12/2023",3
10,"08/01/2019",7
10,"08/01/2020",10
10,"08/01/2021",2
10,"08/01/2022",5
10,"08/01/2023",10
10,"08/02/2019",7
10,"08/02/2020",8
10,"08/02/2021","0"
10,"08/02/2022",6
10,"08/02/2023","0"
10,"08/03/2019",8
10,"08/03/2020",10
10,"08/03/2021",3
10,"08/03/2022",5
10,"08/03/2023",9
10,"08/04/2019",11
10,"08/04/2020",14
10,"08/04/2021",8
10,"08/04/2022",11
10,"08/04/2023",8
10,"08/05/2019",13
10,"08/05/2020",15
10,"08/05/2021",13
10,"08/05/2022",16
10,"08/05/2023",16
10,"08/06/2019",16
10,"08/06/2020",14
10,"08/06/2021",18
10,"08/06/2022",16
10,"08/06/2023",20
10,"08/07/2019",19
10,"08/07/2020",19
10,"08/07/2021",19
10,"08/07/2022",17
10,"08/07/2023",25
10,"08/08/2019",21
10,"08/08/2020",27
10,"08/08/2021",17
10,"08/08/2022",21
10,"08/08/2023",16
10,"08/09/2019",15
10,"08/09/2020",16
10,"08/09/2021",22
10,"08/09/2022",19
10,"08/09/2023",24
10,"08/10/2019",14
10,"08/10/2020",15
10,"08/10/2021",13
10,"08/10/2022",11
10,"08/10/2023",17
10,"08/11/2019",6
10,"08/11/2020",13
10,"08/11/2021",5
10,"08/11/2022",12
10,"08/11/2023",9
10,"08/12/2019",10
10,"08/12/2020",3
10,"08/12/2021",5
10,"08/12/2022",3
10,"08/12/2023",7
10,"09/01/2019",3
10,"09/01/2020",12
10,"09/01/2021","0"
10,"09/01/2022",4
10,"09/01/2023",7
10,"09/02/2019",10
10,"09/02/2020",9
10,"09/02/2021","0"
10,"09/02/2022",7
10,"09/02/2023",-1
10,"09/03/2019",11
10,"09/03/2020",8
10,"09/03/2021",4
10,"09/03/2022",6
10,"09/03/2023",13
10,"09/04/2019",12
10,"09/04/2020",14
10,"09/04/2021",9
10,"09/04/2022",6
10,"09/04/2023",8
10,"09/05/2019",13
10,"09/05/2020",20
10,"09/05/2021",18
10,"09/05/2022",17
10,"09/05/2023",15
10,"09/06/2019",14
10,"09/06/2020",14
10,"09/06/2021",21
10,"09/06/2022",16
10,"09/06/2023",21
10,"09/07/2019",17
10,"09/07/2020",22
10,"09/07/2021",18
10,"09/07/2022",20
10,"09/07/2023",24
10,"09/08/2019",28
10,"09/08/2020",28
10,"09/08/2021",18
10,"09/08/2022",23
10,"09/08/2023",20
10,"09/09/2019",11
10,"09/09/2020",18
10,"09/09/2021",21
10,"09/09/2022",19
10,"09/09/2023",25
10,"09/10/2019",14
10,"09/10/2020",15
10,"09/10/2021",12
10,"09/10/2022",11
10,"09/10/2023",18
10,"09/11/2019",5
10,"09/11/2020",14
10,"09/11/2021",4
10,"09/11/2022",12
10,"09/11/2023",11
10,"09/12/2019",8
10,"09/12/2020",1
10,"09/12/2021",3
10,"09/12/2022",-2
10,"09/12/2023",9
10,10/01/2019,"0"
10,10/01/2020,7
10,10/01/2021,-1
10,10/01/2022,1
10,10/01/2023,7
10,10/02/2019,8
10,10/02/2020,10
10,10/02/2021,-3
10,10/02/2022,6
10,10/02/2023,"0"
10,10/03/2019,12
10,10/03/2020,9
10,10/03/2021,5
10,10/03/2022,8
10,10/03/2023,8
10,10/04/2019,9
10,10/04/2020,15
10,10/04/2021,12
10,10/04/2022,5
10,10/04/2023,10
10,10/05/2019,14
10,10/05/2020,19
10,10/05/2021,16
10,10/05/2022,18
10,10/05/2023,12
10,10/06/2019,14
10,10/06/2020,15
10,10/06/2021,19
10,10/06/2022,17
10,10/06/2023,21
10,10/07/2019,18
10,10/07/2020,20
10,10/07/2021,18
10,10/07/2022,19
10,10/07/2023,23
10,10/08/2019,23
10,10/08/2020,28
10,10/08/2021,19
10,10/08/2022,25
10,10/08/2023,19
10,10/09/2019,14
10,10/09/2020,21
10,10/09/2021,21
10,10/09/2022,17
10,10/09/2023,24
10,10/10/2019,14
10,10/10/2020,11
10,10/10/2021,9
10,10/10/2022,13
10,10/10/2023,18
10,10/11/2019,5
10,10/11/2020,11
10,10/11/2021,3
10,10/11/2022,8
10,10/11/2023,10
10,10/12/2019,3
10,10/12/2020,3
10,10/12/2021,5
10,10/12/2022,-1
10,10/12/2023,11
10,11/01/2019,1
